Pz,Fp2,F7,Fp1,F4,F1,F3,F2,T3,Cz,T6,T5,T4,O2,C3,O1,C4,P3,P4,F8,Fz
13.93,3.8188,5.817,6.8966,6.0914,6.8966,11.389,3.8188,0.93802,7.8275,4.0523,8.9106,1.8211,11.888,8.9552,14.557,7.9732,11.0,13.795,3.0457,6.8966
10.945,0.90615,3.8562,3.9409,4.0609,3.9409,8.2639,0.90615,3.9531,3.8474,8.9542,8.9106,0.84553,9.9179,6.9652,10.692,7.9732,9.0,13.795,1.0152,4.9261
8.9552,2.8479,5.817,4.9261,6.0914,4.9261,8.2639,2.8479,5.9631,5.8375,12.876,10.862,5.7236,9.9179,8.9552,10.692,12.998,9.0,14.785,4.0609,4.9261
3.9801,0.90615,3.8562,0.98522,5.0761,0.98522,5.1389,0.90615,3.9531,3.8474,9.9346,7.935,9.626,6.9622,6.9652,6.8277,14.003,5.0,9.835,5.0761,1.9704
4.9751,-1.0356,4.8366,0.0,4.0609,0.0,3.0556,-1.0356,1.943,2.8524,6.9935,4.0325,10.602,6.9622,7.9602,7.7939,14.003,6.0,8.8449,5.0761,0.0
7.9602,0.90615,7.7778,0.98522,7.1066,0.98522,8.2639,0.90615,5.9631,5.8375,7.9739,5.0081,7.6748,8.9327,12.935,7.7939,16.013,8.0,11.815,7.1066,2.9557
8.9552,4.7896,8.7582,3.9409,12.183,3.9409,13.472,4.7896,14.003,10.813,11.895,7.935,10.602,10.903,15.92,5.8615,20.034,8.0,16.766001,11.168,8.867
8.9552,2.8479,9.7386,1.9704,11.168,1.9704,11.389,2.8479,7.9732,8.8226,12.876,4.0325,11.577,11.888,9.9502,5.8615,18.023001,4.0,16.766001,7.1066,6.8966
8.9552,2.8479,8.7582,1.9704,10.152,1.9704,8.2639,2.8479,10.988,8.8226,13.856,2.0813,9.626,11.888,6.9652,5.8615,15.008,4.0,15.776,7.1066,4.9261
10.945,5.7605,7.7778,2.9557,11.168,2.9557,8.2639,5.7605,12.998,11.808,12.876,8.9106,5.7236,14.844,9.9502,8.7601,14.003,8.0,15.776,8.1218,6.8966
10.945,6.7314,7.7778,4.9261,11.168,4.9261,9.3056,6.7314,9.9832,11.808,11.895,10.862,1.8211,16.813999,9.9502,10.692,9.9832,9.0,13.795,9.1371,8.867
8.9552,7.7023,7.7778,6.8966,10.152,6.8966,9.3056,7.7023,3.9531,7.8275,11.895,9.8862,-1.1057,12.874,6.9652,10.692,2.9481,8.0,9.835,6.0914,8.867
6.9652,5.7605,8.7582,6.8966,9.1371,6.8966,8.2639,5.7605,-1.072,4.8425,12.876,6.9593,1.8211,10.903,1.99,10.692,0.93802,7.0,7.8548,5.0761,7.8818
4.9751,2.8479,7.7778,2.9557,7.1066,2.9557,5.1389,2.8479,2.9481,3.8474,6.9935,3.0569,7.6748,8.9327,-0.99502,9.7262,-0.067,5.0,5.8746,5.0761,4.9261
1.99,1.877,5.817,0.0,3.0457,0.0,4.0972,1.877,12.998,1.8574,6.0131,2.0813,2.7967,7.9475,-0.99502,5.8615,-2.0771,2.0,3.8944,5.0761,0.98522
-0.99502,4.7896,4.8366,0.0,4.0609,0.0,5.1389,4.7896,10.988,0.86235,7.9739,1.1057,-0.13008,4.0066,-0.99502,2.963,-3.0821,0.0,0.92409,7.1066,1.9704
2.9851,6.7314,6.7974,0.98522,7.1066,0.98522,6.1806,6.7314,10.988,3.8474,8.9542,7.935,2.7967,5.977,3.9801,7.7939,1.943,7.0,2.9043,10.152,4.9261
8.9552,4.7896,7.7778,0.98522,8.1218,0.98522,6.1806,4.7896,8.9782,5.8375,8.9542,13.789,6.6992,10.903,7.9602,14.557,6.9682,13.0,6.8647,11.168,4.9261
8.9552,0.90615,4.8366,-1.9704,7.1066,-1.9704,3.0556,0.90615,12.998,2.8524,8.9542,6.9593,9.626,12.874,2.9851,12.625,6.9682,9.0,6.8647,5.0761,1.9704
8.9552,1.877,4.8366,0.0,9.1371,0.0,4.0972,1.877,9.9832,3.8474,10.915,7.935,8.6504,15.829,1.99,10.692,8.9782,7.0,9.835,7.1066,4.9261
8.9552,7.7023,8.7582,4.9261,12.183,4.9261,8.2639,7.7023,4.9581,4.8425,11.895,9.8862,7.6748,18.785,1.99,11.659,9.9832,6.0,11.815,11.168,8.867
4.9751,9.644,9.7386,6.8966,12.183,6.8966,10.347,9.644,7.9732,2.8524,7.9739,9.8862,3.7724,13.859,0.99502,9.7262,6.9682,3.0,7.8548,9.1371,9.8522
3.9801,8.6731,8.7582,6.8966,12.183,6.8966,10.347,8.6731,4.9581,1.8574,2.0915,7.935,1.8211,9.9179,0.0,7.7939,4.9581,1.0,4.8845,9.1371,11.823
2.9851,6.7314,5.817,5.9113,9.1371,5.9113,8.2639,6.7314,8.9782,-2.1227,0.13072,3.0569,1.8211,8.9327,-3.9801,7.7939,1.943,0.0,2.9043,7.1066,8.867
3.9801,4.7896,4.8366,3.9409,8.1218,3.9409,5.1389,4.7896,29.079,-2.1227,2.0915,6.9593,1.8211,8.9327,-1.99,9.7262,1.943,4.0,2.9043,6.0914,6.8966
3.9801,3.8188,1.8954,0.0,6.0914,0.0,0.97222,3.8188,18.023001,-3.1177,6.0131,10.862,1.8211,10.903,0.0,8.7601,2.9481,5.0,4.8845,5.0761,1.9704
5.9701,2.8479,0.91503,-1.9704,2.0305,-1.9704,-1.1111,2.8479,9.9832,-4.1128,7.9739,7.935,-1.1057,12.874,2.9851,10.692,0.93802,6.0,5.8746,4.0609,-0.98522
5.9701,1.877,1.8954,-0.98522,0.0,-0.98522,-1.1111,1.877,12.998,-4.1128,4.0523,5.9837,-3.0569,12.874,2.9851,9.7262,-0.067,5.0,4.8845,2.0305,-1.9704
4.9751,2.8479,-0.06536,0.98522,0.0,0.98522,-3.1944,2.8479,2.9481,-3.1177,-5.7516,3.0569,-3.0569,6.9622,0.0,4.8953,-3.0821,1.0,-0.06601,-1.0152,0.0
0.99502,-0.06472,-0.06536,0.0,-1.0152,0.0,-4.2361,-0.06472,-3.0821,-4.1128,-7.7124,0.13008,-5.0081,-0.91954,-3.9801,-1.868,-6.0972,-4.0,-5.0165,-2.0305,-1.9704
-0.99502,-2.9773,1.8954,-0.98522,-3.0457,-0.98522,-2.1528,-2.9773,7.9732,-5.1078,-3.7908,-1.8211,-6.9593,-0.91954,-4.9751,-1.868,-6.0972,-6.0,-5.0165,-2.0305,-2.9557
-1.99,-2.0065,3.8562,0.0,0.0,0.0,0.97222,-2.0065,-0.067,-4.1128,-1.8301,-5.7236,-5.0081,2.0361,-5.9701,0.06441,-4.0871,-9.0,-4.0264,-1.0152,0.0
-4.9751,-0.06472,5.817,2.9557,-1.0152,2.9557,2.0139,-0.06472,-0.067,-7.0978,-3.7908,-9.626,-4.0325,0.06568,-11.94,-2.8341,-3.0821,-13.0,-4.0264,-2.0305,0.98522
-3.9801,-0.06472,6.7974,4.9261,-4.0609,4.9261,3.0556,-0.06472,-3.0821,-8.0929,-3.7908,-8.6504,-5.0081,2.0361,-11.94,-1.868,-6.0972,-12.0,-4.0264,-4.0609,0.98522
-3.9801,-0.06472,6.7974,5.9113,-5.0761,5.9113,3.0556,-0.06472,-9.1122,-8.0929,-7.7124,-9.626,-5.9837,1.0509,-11.94,-2.8341,-8.1072,-11.0,-6.0066,-4.0609,0.0
-3.9801,-0.06472,6.7974,6.8966,-2.0305,6.8966,3.0556,-0.06472,-1.072,-5.1078,-9.6732,-11.577,-2.0813,0.06568,-9.9502,-3.8003,-4.0871,-11.0,-6.9967,-2.0305,2.9557
-1.99,-0.06472,4.8366,4.9261,1.0152,4.9261,3.0556,-0.06472,-6.0972,-3.1177,-6.732,-12.553,-1.1057,1.0509,-7.9602,-2.8341,-0.067,-10.0,-6.9967,0.0,5.9113
-0.99502,-0.06472,6.7974,3.9409,-1.0152,3.9409,4.0972,-0.06472,-7.1022,-3.1177,-8.6928,-8.6504,-5.0081,1.0509,-4.9751,-0.90177,-2.0771,-7.0,-6.9967,-2.0305,4.9261
-6.9652,-3.9482,5.817,2.9557,-7.1066,2.9557,0.97222,-3.9482,4.9581,-5.1078,-11.634,-9.626,-7.935,-4.8604,-5.9701,-6.6989,-8.1072,-11.0,-11.947,-7.1066,0.98522
-11.94,-2.9773,6.7974,5.9113,-5.0761,5.9113,0.97222,-2.9773,0.93802,-4.1128,-8.6928,-8.6504,-6.9593,-5.8456,-4.9751,-9.5974,-10.117,-12.0,-13.927,-5.0761,2.9557
-14.925,-1.0356,5.817,5.9113,-2.0305,5.9113,-1.1111,-1.0356,-10.117,-5.1078,-10.654,-9.626,-9.8862,-8.8013,-7.9602,-12.496,-9.1122,-14.0,-15.908,-3.0457,2.9557
-13.93,-2.9773,4.8366,2.9557,-1.0152,2.9557,-3.1944,-2.9773,-1.072,-5.1078,-11.634,-8.6504,-10.862,-10.772,-7.9602,-13.462,-8.1072,-13.0,-14.917,-4.0609,0.0
-8.9552,-2.0065,5.817,3.9409,-1.0152,3.9409,-0.06944,-2.0065,-7.1022,-3.1177,-11.634,-10.602,-5.9837,-7.8161,-4.9751,-6.6989,-4.0871,-10.0,-10.957,-3.0457,0.98522
-8.9552,-2.9773,1.8954,1.9704,-5.0761,1.9704,-2.1528,-2.9773,-15.142,-7.0978,-13.595,-14.504,-7.935,-9.7865,-7.9602,-5.7327,-8.1072,-12.0,-12.937,-4.0609,-1.9704
-8.9552,-3.9482,-0.06536,0.98522,-6.0914,0.98522,-3.1944,-3.9482,-12.127,-8.0929,-17.516001,-13.528,-12.813,-11.757,-8.9552,-6.6989,-11.122,-12.0,-14.917,-5.0761,-2.9557
-3.9801,-0.06472,4.8366,3.9409,0.0,3.9409,3.0556,-0.06472,-6.0972,-3.1177,-16.535999,-8.6504,-7.935,-7.8161,-3.9801,-4.7665,-5.0921,-8.0,-9.967,-1.0152,1.9704
0.99502,1.877,9.7386,6.8966,5.0761,6.8966,9.3056,1.877,10.988,2.8524,-10.654,-0.84553,-0.13008,-4.8604,0.99502,-3.8003,0.93802,-2.0,-5.0165,2.0305,5.9113
0.99502,1.877,8.7582,7.8818,3.0457,7.8818,10.347,1.877,6.9682,4.8425,-10.654,-3.7724,-4.0325,-6.8309,2.9851,-5.7327,-1.072,-1.0,-5.0165,1.0152,6.8966
0.0,3.8188,8.7582,6.8966,3.0457,6.8966,10.347,3.8188,5.9631,8.8226,-13.595,-10.602,-7.935,-7.8161,5.9701,-7.6651,-0.067,-4.0,-6.0066,1.0152,7.8818
-1.99,2.8479,10.719,7.8818,4.0609,7.8818,10.347,2.8479,-4.0871,11.808,-12.614,-7.6748,-6.9593,-5.8456,6.9652,-7.6651,1.943,-5.0,-6.0066,1.0152,9.8522
-3.9801,0.90615,13.66,7.8818,1.0152,7.8818,8.2639,0.90615,-11.122,8.8226,-8.6928,-4.748,-6.9593,-3.8752,2.9851,-6.6989,-0.067,-7.0,-6.9967,-3.0457,6.8966
-2.9851,1.877,14.641,7.8818,1.0152,7.8818,9.3056,1.877,-3.0821,7.8275,-1.8301,2.0813,-1.1057,0.06568,2.9851,-1.868,0.93802,-4.0,-4.0264,-3.0457,6.8966
-11.94,-0.06472,9.7386,6.8966,-3.0457,6.8966,4.0972,-0.06472,2.9481,-0.13267,-5.7516,0.13008,-4.0325,-8.8013,-3.9801,-9.5974,-6.0972,-10.0,-10.957,-4.0609,2.9557
-20.896,-2.9773,3.8562,2.9557,-9.1371,2.9557,-2.1528,-2.9773,-1.072,-9.0879,-12.614,-14.504,-9.8862,-19.639,-10.945,-20.225,-13.132,-21.0,-18.878,-6.0914,-2.9557
-19.9,-3.9482,-0.06536,0.98522,-7.1066,0.98522,-3.1944,-3.9482,-11.122,-10.083,-13.595,-17.431,-9.8862,-20.624001,-9.9502,-18.292999,-10.117,-19.0,-17.888,-5.0761,-2.9557
-16.915001,-3.9482,-2.0261,-0.98522,-5.0761,-0.98522,-5.2778,-3.9482,-11.122,-13.068,-10.654,-15.48,-8.9106,-17.667999,-9.9502,-17.327,-7.1022,-17.0,-13.927,-4.0609,-2.9557
-13.93,-3.9482,-2.0261,-1.9704,-5.0761,-1.9704,-6.3194,-3.9482,0.93802,-13.068,-7.7124,-15.48,-5.9837,-15.698,-8.9552,-19.259001,-4.0871,-17.0,-9.967,-5.0761,-4.9261
-13.93,-2.9773,-3.0065,-2.9557,-5.0761,-2.9557,-7.3611,-2.9773,-6.0972,-13.068,-7.7124,-16.455,-4.0325,-16.683001,-11.94,-23.124001,-3.0821,-20.0,-9.967,-3.0457,-6.8966
-11.94,0.90615,-3.9869,0.0,-4.0609,0.0,-7.3611,0.90615,-13.132,-12.073,-5.7516,-14.504,0.84553,-14.713,-11.94,-22.158001,-3.0821,-18.0,-8.9769,0.0,-5.9113
-13.93,-0.06472,-3.0065,0.98522,-5.0761,0.98522,-6.3194,-0.06472,-16.146999,-13.068,-7.7124,-16.455,-1.1057,-13.727,-12.935,-21.191999,-6.0972,-19.0,-8.9769,-3.0457,-6.8966
-16.915001,-3.9482,-3.9869,-2.9557,-8.1218,-2.9557,-7.3611,-3.9482,-18.157,-15.058,-8.6928,-17.431,-4.0325,-12.742,-14.925,-21.191999,-7.1022,-20.0,-9.967,-4.0609,-8.867
-19.9,-8.8026,-6.9281,-6.8966,-14.213,-6.8966,-12.569,-8.8026,-17.152,-20.033001,-9.6732,-19.382,-7.935,-12.742,-18.905001,-21.191999,-10.117,-21.0,-11.947,-6.0914,-13.793
-18.905001,-8.8026,-6.9281,-5.9113,-13.198,-5.9113,-10.486,-8.8026,-13.132,-21.028,-4.7712,-17.431,-4.0325,-11.757,-17.91,-21.191999,-9.1122,-20.0,-10.957,-7.1066,-13.793
-17.91,-5.89,-5.9477,-3.9409,-10.152,-3.9409,-7.3611,-5.89,-11.122,-18.042999,-1.8301,-18.407,-0.13008,-9.7865,-15.92,-17.327,-8.1072,-19.0,-8.9769,-5.0761,-9.8522
-18.905001,-5.89,-5.9477,-2.9557,-10.152,-2.9557,-6.3194,-5.89,-7.1022,-18.042999,-3.7908,-17.431,-3.0569,-8.8013,-15.92,-12.496,-11.122,-19.0,-9.967,-4.0609,-9.8522
-16.915001,-3.9482,-3.0065,-0.98522,-9.1371,-0.98522,-3.1944,-3.9482,-7.1022,-17.048,-2.8105,-12.553,-4.0325,-3.8752,-13.93,-3.8003,-13.132,-14.0,-10.957,-5.0761,-7.8818
-12.935,-3.9482,-2.0261,-0.98522,-7.1066,-0.98522,-1.1111,-3.9482,-11.122,-14.063,-0.84967,-3.7724,-4.0325,2.0361,-8.9552,4.8953,-12.127,-6.0,-9.967,-5.0761,-4.9261
-10.945,-3.9482,-3.9869,-2.9557,-4.0609,-2.9557,-3.1944,-3.9482,-6.0972,-10.083,-0.84967,-3.7724,-3.0569,5.977,-7.9602,8.7601,-10.117,-5.0,-7.9868,-4.0609,-3.9409
-12.935,-3.9482,-6.9281,-3.9409,-4.0609,-3.9409,-7.3611,-3.9482,-8.1072,-9.0879,-4.7712,-5.7236,-4.0325,5.977,-9.9502,7.7939,-10.117,-9.0,-9.967,-6.0914,-4.9261
-16.915001,-5.89,-6.9281,-4.9261,-7.1066,-4.9261,-9.4444,-5.89,-4.0871,-11.078,-7.7124,-5.7236,-6.9593,2.0361,-11.94,3.9291,-13.132,-12.0,-11.947,-8.1218,-7.8818
-20.896,-11.715,-6.9281,-6.8966,-11.168,-6.8966,-13.611,-11.715,-7.1022,-16.052999,-10.654,-8.6504,-5.9837,-2.89,-14.925,-0.90177,-16.146999,-16.0,-15.908,-10.152,-11.823
-23.881001,-12.686,-7.9085,-9.8522,-14.213,-9.8522,-14.653,-12.686,-12.127,-17.048,-11.634,-13.528,-6.9593,-5.8456,-15.92,-6.6989,-17.152,-20.0,-18.878,-11.168,-14.778
-21.891001,-10.744,-8.8889,-7.8818,-10.152,-7.8818,-12.569,-10.744,-12.127,-13.068,-7.7124,-10.602,-5.9837,-4.8604,-15.92,-6.6989,-14.137,-19.0,-17.888,-9.1371,-10.837
-18.905001,-6.8608,-4.9673,-3.9409,-5.0761,-3.9409,-8.4028,-6.8608,-11.122,-10.083,-0.84967,-8.6504,-2.0813,-2.89,-12.935,-4.7665,-9.1122,-16.0,-12.937,-4.0609,-6.8966
-17.91,-2.9773,-4.9673,-1.9704,-3.0457,-1.9704,-4.2361,-2.9773,1.943,-6.1028,-0.84967,-7.6748,-2.0813,-6.8309,-6.9652,-7.6651,-6.0972,-14.0,-10.957,-2.0305,-2.9557
-13.93,-0.06472,-5.9477,-0.98522,3.0457,-0.98522,0.97222,-0.06472,0.93802,3.8474,-2.8105,-0.84553,-1.1057,-9.7865,0.0,-6.6989,0.93802,-8.0,-7.9868,1.0152,3.9409
-6.9652,-0.06472,-3.0065,-0.98522,8.1218,-0.98522,7.2222,-0.06472,-8.1072,11.808,1.1111,4.0325,1.8211,-9.7865,7.9602,-3.8003,7.9732,1.0,-3.0363,1.0152,9.8522
-1.99,-0.06472,-0.06536,0.98522,10.152,0.98522,10.347,-0.06472,-0.067,13.798,1.1111,12.813,0.84553,-8.8013,12.935,-1.868,9.9832,8.0,-1.0561,0.0,12.808
1.99,-0.06472,2.8758,3.9409,11.168,3.9409,12.431,-0.06472,5.9631,11.808,2.0915,14.764,-0.13008,-4.8604,12.935,3.9291,9.9832,12.0,1.9142,0.0,12.808
2.9851,-0.06472,4.8366,4.9261,8.1218,4.9261,11.389,-0.06472,-4.0871,9.8176,3.0719,6.9593,-1.1057,-3.8752,10.945,3.9291,6.9682,11.0,2.9043,0.0,10.837
0.99502,-0.06472,5.817,3.9409,6.0914,3.9409,11.389,-0.06472,-6.0972,8.8226,1.1111,4.0325,-1.1057,-3.8752,9.9502,1.9968,4.9581,9.0,2.9043,-4.0609,8.867
5.9701,2.8479,8.7582,6.8966,8.1218,6.8966,12.431,2.8479,10.988,11.808,5.0327,10.862,0.84553,1.0509,14.925,5.8615,6.9682,13.0,6.8647,-5.0761,12.808
10.945,3.8188,5.817,6.8966,11.168,6.8966,9.3056,3.8188,18.023001,12.803,8.9542,16.715,1.8211,6.9622,15.92,12.625,8.9782,18.0,11.815,0.0,11.823
11.94,1.877,-1.0458,2.9557,10.152,2.9557,3.0556,1.877,23.049,9.8176,8.9542,20.618,1.8211,7.9475,11.94,12.625,8.9782,19.0,12.805,1.0152,7.8818
10.945,0.90615,-6.9281,0.0,8.1218,0.0,-3.1944,0.90615,3.9531,6.8325,6.9935,12.813,0.84553,6.9622,6.9652,10.692,8.9782,15.0,11.815,1.0152,4.9261
8.9552,-1.0356,-8.8889,-1.9704,5.0761,-1.9704,-6.3194,-1.0356,-17.152,0.86235,6.0131,4.0325,2.7967,7.9475,-0.99502,7.7939,6.9682,8.0,10.825,3.0457,0.98522
3.9801,-0.06472,-8.8889,-3.9409,1.0152,-3.9409,-8.4028,-0.06472,-16.146999,-5.1078,6.0131,-0.84553,4.748,9.9179,-6.9652,5.8615,1.943,1.0,7.8548,2.0305,-3.9409
0.0,-1.0356,-9.8693,-5.9113,-3.0457,-5.9113,-11.528,-1.0356,-8.1072,-10.083,5.0327,-4.748,4.748,6.9622,-9.9502,0.06441,-4.0871,-5.0,2.9043,-1.0152,-9.8522
0.99502,-2.9773,-11.83,-7.8818,-5.0761,-7.8818,-14.653,-2.9773,-2.0771,-11.078,6.0131,0.13008,-0.13008,6.9622,-8.9552,-1.868,-4.0871,-4.0,3.8944,-4.0609,-11.823
3.9801,-3.9482,-9.8693,-6.8966,-6.0914,-6.8966,-12.569,-3.9482,-10.117,-8.0929,8.9542,3.0569,1.8211,8.9327,-4.9751,-0.90177,-1.072,0.0,6.8647,-6.0914,-10.837
6.9652,-1.0356,-2.0261,-2.9557,-3.0457,-2.9557,-6.3194,-1.0356,-3.0821,-3.1177,12.876,3.0569,4.748,9.9179,-0.99502,0.06441,2.9481,3.0,10.825,-1.0152,-7.8818
5.9701,-1.0356,-1.0458,-3.9409,-4.0609,-3.9409,-4.2361,-1.0356,11.993,-3.1177,9.9346,3.0569,-0.13008,6.9622,-0.99502,-1.868,0.93802,4.0,7.8548,-1.0152,-6.8966
10.945,-0.06472,-0.06536,-3.9409,-1.0152,-3.9409,-0.06944,-0.06472,24.054001,1.8574,6.9935,13.789,2.7967,10.903,5.9701,3.9291,4.9581,11.0,10.825,2.0305,-3.9409
15.92,0.90615,1.8954,-2.9557,5.0761,-2.9557,4.0972,0.90615,14.003,9.8176,8.9542,16.715,8.6504,16.813999,9.9502,11.659,10.988,16.0,16.766001,5.0761,0.98522
15.92,-1.0356,1.8954,-0.98522,5.0761,-0.98522,5.1389,-1.0356,-0.067,11.808,11.895,11.837,7.6748,18.785,7.9602,15.523,10.988,15.0,17.756001,4.0609,2.9557
19.9,-2.9773,2.8758,0.98522,4.0609,0.98522,6.1806,-2.9773,-1.072,14.793,21.698999,16.715,7.6748,23.711,9.9502,21.32,11.993,19.0,22.705999,3.0457,4.9261
23.881001,-2.0065,2.8758,-0.98522,2.0305,-0.98522,3.0556,-2.0065,-3.0821,13.798,25.621,18.667,10.602,27.652,9.9502,23.253,11.993,22.0,26.667,2.0305,1.9704
26.865999,-1.0356,3.8562,-2.9557,3.0457,-2.9557,3.0556,-1.0356,5.9631,14.793,27.582001,18.667,15.48,29.622,11.94,24.219,12.998,24.0,28.646999,3.0457,1.9704
24.875999,-0.06472,1.8954,-0.98522,6.0914,-0.98522,5.1389,-0.06472,6.9682,15.788,25.621,16.715,16.455,25.681,10.945,20.354,14.003,21.0,26.667,5.0761,4.9261
18.905001,1.877,-0.06536,0.0,9.1371,0.0,3.0556,1.877,11.993,13.798,16.797001,10.862,10.602,17.799999,6.9652,14.557,11.993,14.0,20.726,6.0914,5.9113
13.93,-0.06472,-2.0261,-0.98522,7.1066,-0.98522,0.97222,-0.06472,6.9682,11.808,13.856,4.0325,5.7236,13.859,3.9801,9.7262,8.9782,8.0,15.776,5.0761,5.9113
13.93,-0.06472,-3.9869,-1.9704,6.0914,-1.9704,-1.1111,-0.06472,3.9531,10.813,16.797001,3.0569,9.626,14.844,3.9801,6.8277,8.9782,6.0,15.776,4.0609,3.9409
17.91,1.877,-3.9869,-1.9704,8.1218,-1.9704,0.97222,1.877,8.9782,12.803,17.778,5.9837,14.504,16.813999,7.9602,7.7939,12.998,10.0,18.746,7.1066,5.9113
21.891001,1.877,-2.0261,-1.9704,8.1218,-1.9704,2.0139,1.877,2.9481,15.788,19.739,5.9837,13.528,19.77,9.9502,10.692,15.008,14.0,22.705999,8.1218,5.9113
21.891001,0.90615,0.91503,-1.9704,7.1066,-1.9704,3.0556,0.90615,-7.1022,14.793,17.778,5.9837,3.7724,18.785,9.9502,10.692,11.993,14.0,22.705999,5.0761,5.9113
20.896,0.90615,1.8954,-0.98522,11.168,-0.98522,7.2222,0.90615,-2.0771,15.788,14.837,8.9106,5.7236,17.799999,14.925,11.659,14.003,16.0,20.726,7.1066,9.8522
19.9,5.7605,2.8758,0.98522,16.243999,0.98522,12.431,5.7605,6.9682,17.778,16.797001,5.9837,13.528,15.829,16.915001,11.659,17.018,16.0,19.736,12.183,14.778
11.94,8.6731,3.8562,3.9409,11.168,3.9409,9.3056,8.6731,1.943,9.8176,8.9542,-0.84553,8.6504,5.977,8.9552,1.9968,10.988,8.0,10.825,10.152,9.8522
4.9751,7.7023,0.91503,2.9557,3.0457,2.9557,3.0556,7.7023,-6.0972,-0.13267,2.0915,-6.6992,-0.13008,-1.9048,2.9851,-5.7327,2.9481,2.0,4.8845,5.0761,1.9704
8.9552,6.7314,2.8758,2.9557,6.0914,2.9557,5.1389,6.7314,-2.0771,4.8425,6.9935,-0.84553,3.7724,3.0213,4.9751,-0.90177,9.9832,5.0,8.8449,6.0914,3.9409
8.9552,6.7314,6.7974,5.9113,10.152,5.9113,10.347,6.7314,4.9581,5.8375,6.9935,2.0813,8.6504,2.0361,3.9801,-0.90177,14.003,4.0,9.835,9.1371,6.8966
5.9701,4.7896,4.8366,6.8966,11.168,6.8966,9.3056,4.7896,3.9531,2.8524,2.0915,3.0569,7.6748,-0.91954,3.9801,-1.868,9.9832,4.0,5.8746,10.152,5.9113
1.99,4.7896,2.8758,4.9261,8.1218,4.9261,4.0972,4.7896,0.93802,3.8474,2.0915,4.0325,5.7236,-2.89,4.9751,-2.8341,5.9631,4.0,1.9142,8.1218,2.9557
1.99,4.7896,7.7778,3.9409,5.0761,3.9409,3.0556,4.7896,7.9732,6.8325,5.0327,5.9837,4.748,-2.89,7.9602,-1.868,5.9631,5.0,0.92409,5.0761,1.9704
3.9801,0.90615,7.7778,1.9704,1.0152,1.9704,3.0556,0.90615,20.034,7.8275,6.0131,8.9106,0.84553,-5.8456,8.9552,-2.8341,4.9581,8.0,0.92409,3.0457,0.0
5.9701,-2.9773,-3.9869,-0.98522,0.0,-0.98522,2.0139,-2.9773,6.9682,5.8375,1.1111,5.9837,-1.1057,-5.8456,5.9701,-2.8341,4.9581,8.0,1.9142,2.0305,-2.9557
10.945,-1.0356,0.91503,0.0,2.0305,0.0,3.0556,-1.0356,4.9581,6.8325,4.0523,7.935,2.7967,1.0509,6.9652,1.9968,6.9682,11.0,7.8548,5.0761,-1.9704
13.93,0.90615,12.68,3.9409,6.0914,3.9409,6.1806,0.90615,16.013,7.8275,10.915,10.862,9.626,8.9327,7.9602,6.8277,10.988,12.0,12.805,8.1218,2.9557
16.915001,3.8188,12.68,5.9113,11.168,5.9113,10.347,3.8188,14.003,8.8226,15.817,15.74,10.602,16.813999,10.945,14.557,12.998,16.0,16.766001,13.198,6.8966
15.92,0.90615,11.699,2.9557,6.0914,2.9557,7.2222,0.90615,1.943,4.8425,11.895,14.764,5.7236,19.77,6.9652,22.287001,6.9682,16.0,14.785,12.183,1.9704
8.9552,-1.0356,8.7582,3.9409,1.0152,3.9409,8.2639,-1.0356,-1.072,-2.1227,2.0915,9.8862,0.84553,14.844,1.99,19.388,-1.072,9.0,6.8647,7.1066,-2.9557
4.9751,1.877,6.7974,5.9113,0.0,5.9113,7.2222,1.877,0.93802,-5.1078,-2.8105,6.9593,-0.13008,12.874,2.9851,15.523,-3.0821,5.0,1.9142,7.1066,-0.98522
0.0,2.8479,10.719,4.9261,1.0152,4.9261,6.1806,2.8479,11.993,-8.0929,-5.7516,3.0569,1.8211,7.9475,3.9801,8.7601,-4.0871,0.0,-2.0462,7.1066,0.0
-6.9652,0.90615,9.7386,2.9557,1.0152,2.9557,4.0972,0.90615,14.003,-11.078,-8.6928,-2.7967,2.7967,0.06568,1.99,-1.868,-7.1022,-6.0,-6.9967,6.0914,0.0
-10.945,-0.06472,7.7778,2.9557,2.0305,2.9557,4.0972,-0.06472,11.993,-10.083,-6.732,-8.6504,1.8211,-4.8604,0.99502,-7.6651,-6.0972,-10.0,-8.9769,3.0457,0.0
-10.945,2.8479,10.719,6.8966,4.0609,6.8966,6.1806,2.8479,2.9481,-7.0978,-2.8105,-13.528,-1.1057,-8.8013,1.99,-12.496,-3.0821,-12.0,-7.9868,2.0305,0.98522
-8.9552,6.7314,15.621,10.837,5.0761,10.837,12.431,6.7314,5.9631,-3.1177,-7.7124,-11.577,-4.0325,-10.772,3.9801,-13.462,-2.0771,-10.0,-7.9868,4.0609,4.9261
-8.9552,5.7605,14.641,10.837,4.0609,10.837,11.389,5.7605,8.9782,-4.1128,-11.634,-5.7236,-3.0569,-10.772,2.9851,-13.462,-4.0871,-9.0,-8.9769,4.0609,3.9409
-9.9502,0.90615,10.719,5.9113,-2.0305,5.9113,4.0972,0.90615,3.9531,-10.083,-10.654,1.1057,-5.0081,-8.8013,0.0,-11.53,-9.1122,-7.0,-9.967,2.0305,-2.9557
