Pz,Fp2,F7,Fp1,F4,F1,F3,F2,T3,Cz,T6,T5,T4,O2,C3,O1,C4,P3,P4,F8,Fz
21.891001,0.90615,2.8758,3.9409,6.0914,3.9409,9.3056,0.90615,17.018,3.8474,23.66,7.935,10.602,28.636999,10.945,22.287001,6.9682,15.0,25.677,3.0457,4.9261
11.94,-0.06472,2.8758,1.9704,4.0609,1.9704,8.2639,-0.06472,3.9531,0.86235,16.797001,3.0569,10.602,19.77,6.9652,13.591,3.9531,9.0,15.776,2.0305,3.9409
2.9851,-2.0065,3.8562,0.0,3.0457,0.0,9.3056,-2.0065,14.003,1.8574,-2.8105,3.0569,6.6992,8.9327,7.9602,2.963,1.943,5.0,2.9043,2.0305,5.9113
-16.915001,-7.8317,-1.0458,-5.9113,-6.0914,-5.9113,2.0139,-7.8317,4.9581,-7.0978,-24.379,-8.6504,-10.862,-17.667999,-2.9851,-21.191999,-11.122,-10.0,-19.868,-6.0914,-1.9704
-25.871,-6.8608,-3.9869,-5.9113,-7.1066,-5.9113,2.0139,-6.8608,-10.117,-8.0929,-23.399,-8.6504,-16.715,-31.461,-4.9751,-29.886999,-14.137,-16.0,-29.768999,-7.1066,0.0
-25.871,-3.9482,-1.0458,-1.9704,-4.0609,-1.9704,6.1806,-3.9482,-7.1022,-3.1177,-20.458,0.13008,-13.789,-30.476,-0.99502,-23.124001,-10.117,-11.0,-30.759001,-5.0761,3.9409
-23.881001,-2.0065,-0.06536,0.0,-2.0305,0.0,6.1806,-2.0065,-5.0921,-3.1177,-17.516001,1.1057,-6.9593,-27.521,-0.99502,-17.327,-7.1022,-10.0,-26.799,-2.0305,3.9409
-18.905001,-1.0356,0.91503,0.98522,0.0,0.98522,5.1389,-1.0356,-4.0871,-4.1128,-11.634,-4.748,-4.0325,-19.639,-2.9851,-9.5974,-4.0871,-10.0,-16.898001,1.0152,3.9409
-11.94,-3.9482,-1.0458,-0.98522,-4.0609,-0.98522,0.97222,-3.9482,-9.1122,-7.0978,-5.7516,-11.577,-4.0325,-8.8013,-5.9701,-3.8003,-6.0972,-10.0,-6.9967,-2.0305,0.0
2.9851,-5.89,-3.0065,-2.9557,-7.1066,-2.9557,-1.1111,-5.89,-1.072,-5.1078,6.9935,-8.6504,0.84553,10.903,-4.9751,8.7601,-4.0871,-1.0,8.8449,-3.0457,-2.9557
13.93,-7.8317,-1.0458,-2.9557,-9.1371,-2.9557,-3.1944,-7.8317,11.993,-2.1227,14.837,4.0325,-0.13008,23.711,-0.99502,14.557,-2.0771,8.0,18.746,-5.0761,-4.9261
16.915001,-4.9191,-1.0458,-0.98522,-7.1066,-0.98522,-2.1528,-4.9191,4.9581,0.86235,19.739,13.789,0.84553,25.681,1.99,15.523,-1.072,13.0,20.726,-5.0761,-3.9409
10.945,-2.0065,0.91503,0.0,-7.1066,0.0,-2.1528,-2.0065,-3.0821,-3.1177,12.876,8.9106,-1.1057,17.799999,-0.99502,8.7601,-6.0972,7.0,12.805,-6.0914,-3.9409
-0.99502,-3.9482,2.8758,-2.9557,-12.183,-2.9557,-4.2361,-3.9482,8.9782,-10.083,-3.7908,-2.7967,-8.9106,4.9918,-7.9602,-1.868,-15.142,-4.0,-0.06601,-8.1218,-8.867
-9.9502,-6.8608,-7.9085,-7.8818,-17.259001,-7.8818,-13.611,-6.8608,-8.1072,-15.058,-13.595,-5.7236,-11.837,-6.8309,-16.915001,-8.6312,-19.162001,-10.0,-10.957,-10.152,-15.764
-14.925,-8.8026,-15.752,-9.8522,-18.274,-9.8522,-19.861,-8.8026,-18.157,-15.058,-19.476999,-6.6992,-12.813,-15.698,-19.9,-11.53,-18.157,-12.0,-17.888,-11.168,-19.704
-17.91,-6.8608,-13.791,-10.837,-16.243999,-10.837,-20.903,-6.8608,-15.142,-14.063,-20.458,-10.602,-10.862,-18.653999,-17.91,-12.496,-15.142,-14.0,-20.858,-8.1218,-19.704
-23.881001,-6.8608,-10.85,-9.8522,-12.183,-9.8522,-18.819,-6.8608,-9.1122,-16.052999,-18.497,-15.48,-5.0081,-21.608999,-17.91,-15.395,-13.132,-19.0,-24.818001,-5.0761,-17.733999
-34.826,-8.8026,-7.9085,-10.837,-13.198,-10.837,-17.778,-8.8026,8.9782,-21.028,-25.358999,-19.382,-11.837,-31.461,-19.9,-26.023001,-19.162001,-28.0,-34.719002,-6.0914,-16.749001
-43.780998,-11.715,-13.791,-13.793,-16.243999,-13.793,-21.944,-11.715,-17.152,-25.007999,-24.379,-25.236,-9.8862,-39.342999,-27.861,-37.617001,-21.173,-39.0,-37.689999,-9.1371,-19.704
-32.835999,-8.8026,-13.791,-12.808,-12.183,-12.808,-20.903,-8.8026,-26.198,-19.038,-10.654,-31.089001,-0.13008,-27.521,-26.865999,-31.82,-13.132,-35.0,-23.827999,-6.0914,-15.764
-14.925,-9.7735,-16.732,-14.778,-12.183,-14.778,-22.986,-9.7735,-22.177999,-16.052999,1.1111,-28.163,-1.1057,-5.8456,-23.881001,-13.462,-8.1072,-22.0,-6.0066,-5.0761,-16.749001
-2.9851,-12.686,-18.693001,-16.749001,-16.243999,-16.749001,-27.153,-12.686,-23.183001,-19.038,3.0719,-20.358,-5.9837,10.903,-24.875999,1.0306,-10.117,-11.0,2.9043,-7.1066,-20.690001
5.9701,-10.744,-12.81,-14.778,-15.228,-14.778,-22.986,-10.744,-4.0871,-16.052999,3.0719,-6.6992,-5.0081,21.740999,-18.905001,12.625,-7.1022,0.0,8.8449,-6.0914,-18.719
1.99,-12.686,-9.8693,-14.778,-16.243999,-14.778,-20.903,-12.686,-2.0771,-16.052999,-0.84967,-1.8211,-5.0081,13.859,-15.92,7.7939,-10.117,-3.0,2.9043,-9.1371,-16.749001
-5.9701,-15.599,-9.8693,-16.749001,-18.274,-16.749001,-19.861,-15.599,-6.0972,-16.052999,-6.732,-2.7967,-8.9106,0.06568,-14.925,-1.868,-14.137,-9.0,-6.0066,-11.168,-16.749001
-14.925,-15.599,-7.9085,-16.749001,-19.289,-16.749001,-19.861,-15.599,-16.146999,-16.052999,-13.595,-4.748,-12.813,-12.742,-14.925,-8.6312,-18.157,-13.0,-15.908,-10.152,-17.733999
-25.871,-15.599,-7.9085,-17.733999,-21.32,-17.733999,-21.944,-15.599,-16.146999,-20.033001,-23.399,-11.577,-12.813,-26.535,-16.915001,-17.327,-22.177999,-21.0,-28.778999,-11.168,-19.704
-36.816002,-13.657,0.91503,-16.749001,-20.305,-16.749001,-17.778,-13.657,-7.1022,-23.018,-29.281,-13.528,-12.813,-36.388,-14.925,-24.09,-23.183001,-27.0,-38.68,-10.152,-17.733999
-43.780998,-8.8026,1.8954,-11.823,-12.183,-11.823,-9.4444,-8.8026,7.9732,-22.023001,-31.242001,-17.431,-4.0325,-43.284,-11.94,-34.717999,-21.173,-32.0,-44.619999,-5.0761,-10.837
-41.791,-6.8608,-3.9869,-8.867,-7.1066,-8.867,-6.3194,-6.8608,-1.072,-19.038,-27.32,-28.163,-5.0081,-41.313999,-12.935,-38.583,-19.162001,-36.0,-39.669998,-3.0457,-6.8966
-31.841,-5.89,-7.9085,-8.867,-6.0914,-8.867,-8.4028,-5.89,-31.223,-17.048,-23.399,-33.041,-9.8862,-31.461,-15.92,-31.82,-16.146999,-34.0,-28.778999,-1.0152,-6.8966
-16.915001,-6.8608,-7.9085,-10.837,-6.0914,-10.837,-9.4444,-6.8608,-19.162001,-14.063,-18.497,-22.309,-7.935,-16.683001,-11.94,-19.259001,-10.117,-22.0,-13.927,-2.0305,-7.8818
-0.99502,-8.8026,-3.9869,-9.8522,-7.1066,-9.8522,-7.3611,-8.8026,1.943,-7.0978,-1.8301,-12.553,-4.0325,4.0066,-3.9801,-1.868,-4.0871,-9.0,1.9142,-4.0609,-7.8818
4.9751,-10.744,-1.0458,-9.8522,-11.168,-9.8522,-8.4028,-10.744,-14.137,-9.0879,8.9542,-12.553,-1.1057,16.813999,-5.9701,8.7601,-5.0921,-4.0,7.8548,-7.1066,-10.837
0.0,-14.628,-3.9869,-11.823,-15.228,-11.823,-11.528,-14.628,-12.127,-14.063,6.9935,-11.577,-3.0569,15.829,-9.9502,6.8277,-10.117,-6.0,3.8944,-11.168,-14.778
-6.9652,-14.628,-4.9673,-10.837,-17.259001,-10.837,-13.611,-14.628,-5.0921,-16.052999,-1.8301,-5.7236,-6.9593,6.9622,-8.9552,-0.90177,-15.142,-8.0,-4.0264,-13.198,-17.733999
-12.935,-10.744,-0.06536,-5.9113,-14.213,-5.9113,-10.486,-10.744,1.943,-15.058,-4.7712,2.0813,-7.935,-1.9048,-4.9751,-6.6989,-16.146999,-9.0,-11.947,-11.168,-14.778
-19.9,-8.8026,0.91503,-4.9261,-12.183,-4.9261,-7.3611,-8.8026,10.988,-14.063,-13.595,-9.626,-9.8862,-12.742,-3.9801,-14.428,-18.157,-16.0,-20.858,-10.152,-13.793
-25.871,-5.89,1.8954,-2.9557,-8.1218,-2.9557,-5.2778,-5.89,1.943,-11.078,-21.438,-13.528,-11.837,-23.58,-3.9801,-22.158001,-16.146999,-21.0,-28.778999,-7.1066,-9.8522
-29.851,2.8479,6.7974,3.9409,-1.0152,3.9409,-0.06944,2.8479,-5.0921,-8.0929,-27.32,-3.7724,-11.837,-34.417,-0.99502,-26.023001,-14.137,-19.0,-36.700001,0.0,-1.9704
-35.820999,9.644,15.621,10.837,2.0305,10.837,5.1389,9.644,6.9682,-4.1128,-35.162998,-0.84553,-9.8862,-52.151001,1.99,-33.751999,-14.137,-19.0,-45.611,3.0457,3.9409
-28.856001,14.498,13.66,15.764,8.1218,15.764,10.347,14.498,15.008,4.8425,-33.202999,-1.8211,-4.0325,-62.002998,6.9652,-35.683998,-6.0972,-14.0,-41.650002,8.1218,10.837
-14.925,12.557,6.7974,13.793,9.1371,13.793,8.2639,12.557,19.028,8.8226,-26.34,-2.7967,-3.0569,-52.151001,5.9701,-26.023001,1.943,-8.0,-25.809,8.1218,10.837
6.9652,9.644,4.8366,7.8818,10.152,7.8818,7.2222,9.644,10.988,13.798,-7.7124,2.0813,5.7236,-17.667999,6.9652,-1.868,12.998,5.0,-0.06601,9.1371,8.867
30.846001,12.557,8.7582,10.837,17.259001,10.837,13.472,12.557,-3.0821,24.743,16.797001,9.8862,14.504,23.711,15.92,29.049999,25.059,23.0,25.677,13.198,16.749001
31.841,6.7314,2.8758,3.9409,9.1371,3.9409,4.0972,6.7314,-19.162001,18.773001,15.817,6.9593,3.7724,34.548,5.9701,33.881001,16.013,20.0,26.667,5.0761,8.867
22.886,-2.9773,-2.0261,-1.9704,-1.0152,-1.9704,-6.3194,-2.9773,-5.0921,8.8226,11.895,5.0081,-5.9837,27.652,0.0,23.253,4.9581,12.0,17.756001,-4.0609,-0.98522
18.905001,-5.89,-0.06536,-2.9557,-3.0457,-2.9557,-3.1944,-5.89,15.008,9.8176,13.856,14.764,-5.9837,25.681,7.9602,16.49,4.9581,13.0,15.776,-8.1218,-1.9704
8.9552,-7.8317,-2.0261,-4.9261,-7.1066,-4.9261,-5.2778,-7.8317,24.054001,4.8425,7.9739,5.9837,-6.9593,14.844,6.9652,3.9291,0.93802,5.0,8.8449,-11.168,-4.9261
-0.99502,-6.8608,-3.9869,-3.9409,-6.0914,-3.9409,-7.3611,-6.8608,6.9682,1.8574,-0.84967,4.0325,-8.9106,5.977,2.9851,-3.8003,-2.0771,-1.0,-1.0561,-10.152,-4.9261
-6.9652,-6.8608,-0.06536,-3.9409,-4.0609,-3.9409,-6.3194,-6.8608,8.9782,-0.13267,-5.7516,9.8862,-7.935,-3.8752,1.99,-8.6312,-3.0821,-2.0,-8.9769,-10.152,-3.9409
-8.9552,-7.8317,-0.06536,-3.9409,-4.0609,-3.9409,-6.3194,-7.8317,-0.067,-0.13267,-7.7124,8.9106,-0.13008,-7.8161,0.99502,-8.6312,-2.0771,0.0,-11.947,-12.183,-3.9409
-0.99502,-6.8608,2.8758,-0.98522,0.0,-0.98522,-2.1528,-6.8608,2.9481,4.8425,-6.732,15.74,0.84553,-7.8161,5.9701,-1.868,3.9531,8.0,-6.9967,-11.168,0.0
6.9652,-2.0065,-0.06536,2.9557,3.0457,2.9557,0.97222,-2.0065,1.943,8.8226,-11.634,10.862,-2.0813,-12.742,7.9602,3.9291,7.9732,12.0,-2.0462,-9.1371,3.9409
18.905001,0.90615,-0.06536,3.9409,7.1066,3.9409,4.0972,0.90615,14.003,15.788,-10.654,10.862,-3.0569,-8.8013,11.94,9.7262,14.003,16.0,7.8548,-6.0914,6.8966
32.835999,3.8188,5.817,6.8966,10.152,6.8966,7.2222,3.8188,14.003,21.757999,1.1111,14.764,0.84553,7.9475,15.92,21.32,22.044001,24.0,21.716,-3.0457,10.837
37.811001,4.7896,0.91503,5.9113,11.168,5.9113,5.1389,4.7896,3.9531,21.757999,12.876,11.837,7.6748,22.726,11.94,28.084,23.049,24.0,29.636999,0.0,10.837
35.820999,6.7314,0.91503,7.8818,12.183,7.8818,6.1806,6.7314,2.9481,17.778,25.621,15.74,13.528,32.577999,9.9502,30.016001,22.044001,23.0,32.606998,2.0305,12.808
27.861,6.7314,0.91503,8.867,11.168,8.867,6.1806,6.7314,9.9832,13.798,27.582001,13.789,12.553,33.563,5.9701,24.219,20.034,17.0,30.627001,2.0305,11.823
21.891001,5.7605,-0.06536,7.8818,10.152,7.8818,7.2222,5.7605,10.988,14.793,27.582001,6.9593,11.577,30.608,6.9652,18.422001,20.034,13.0,28.646999,2.0305,12.808
19.9,6.7314,3.8562,5.9113,10.152,5.9113,7.2222,6.7314,15.008,15.788,24.641001,7.935,10.602,29.622,7.9602,15.523,17.018,13.0,25.677,2.0305,12.808
12.935,4.7896,0.91503,0.98522,5.0761,0.98522,-0.06944,4.7896,2.9481,8.8226,17.778,5.0081,5.7236,22.726,2.9851,7.7939,7.9732,9.0,16.766001,3.0457,4.9261
9.9502,3.8188,-2.0261,-0.98522,2.0305,-0.98522,-2.1528,3.8188,-0.067,6.8325,19.739,3.0569,8.6504,17.799999,2.9851,1.9968,5.9631,7.0,11.815,3.0457,1.9704
6.9652,2.8479,2.8758,1.9704,2.0305,1.9704,2.0139,2.8479,5.9631,6.8325,15.817,3.0569,4.748,8.9327,2.9851,-3.8003,4.9581,4.0,6.8647,0.0,4.9261
2.9851,1.877,7.7778,1.9704,2.0305,1.9704,4.0972,1.877,9.9832,2.8524,5.0327,-1.8211,1.8211,-4.8604,1.99,-2.8341,1.943,2.0,-0.06601,-1.0152,4.9261
9.9502,3.8188,6.7974,2.9557,4.0609,2.9557,5.1389,3.8188,8.9782,4.8425,-0.84967,1.1057,4.748,-5.8456,5.9701,8.7601,4.9581,9.0,1.9142,2.0305,4.9261
18.905001,3.8188,-0.06536,3.9409,5.0761,3.9409,4.0972,3.8188,9.9832,6.8325,-0.84967,8.9106,2.7967,3.0213,7.9602,17.455999,6.9682,15.0,9.835,3.0457,4.9261
21.891001,0.90615,-1.0458,1.9704,2.0305,1.9704,-0.06944,0.90615,12.998,3.8474,6.9935,8.9106,0.84553,11.888,3.9801,20.354,5.9631,14.0,15.776,0.0,1.9704
22.886,-2.0065,-2.0261,-0.98522,1.0152,-0.98522,-3.1944,-2.0065,14.003,2.8524,19.739,13.789,7.6748,23.711,2.9851,24.219,7.9732,16.0,21.716,-2.0305,0.98522
14.925,-4.9191,-3.9869,-5.9113,-4.0609,-5.9113,-8.4028,-4.9191,6.9682,-2.1227,18.757999,7.935,8.6504,22.726,-3.9801,19.388,2.9481,7.0,17.756001,-6.0914,-4.9261
6.9652,-8.8026,-3.9869,-8.867,-8.1218,-8.867,-7.3611,-8.8026,-6.0972,-3.1177,16.797001,1.1057,2.7967,18.785,-4.9751,11.659,-2.0771,0.0,11.815,-11.168,-5.9113
3.9801,-10.744,-0.06536,-7.8818,-8.1218,-7.8818,-2.1528,-10.744,-8.1072,0.86235,13.856,0.13008,-3.0569,16.813999,-0.99502,6.8277,-1.072,0.0,8.8449,-13.198,-2.9557
-0.99502,-9.7735,-1.0458,-8.867,-5.0761,-8.867,-0.06944,-9.7735,-2.0771,4.8425,3.0719,-3.7724,-4.0325,10.903,0.0,-2.8341,0.93802,-5.0,4.8845,-11.168,0.98522
-13.93,-11.715,-7.9085,-12.808,-6.0914,-12.808,-6.3194,-11.715,-0.067,0.86235,-5.7516,-13.528,-7.935,-4.8604,-6.9652,-20.225,-2.0771,-17.0,-6.9967,-11.168,-2.9557
-21.891001,-11.715,-9.8693,-12.808,-5.0761,-12.808,-12.569,-11.715,0.93802,-4.1128,-6.732,-16.455,-5.0081,-18.653999,-13.93,-31.82,-4.0871,-22.0,-14.917,-10.152,-5.9113
-12.935,-6.8608,-3.9869,-6.8966,1.0152,-6.8966,-7.3611,-6.8608,4.9581,0.86235,4.0523,-0.84553,5.7236,-18.653999,-6.9652,-22.158001,2.9481,-9.0,-5.0165,-6.0914,0.0
-4.9751,-7.8317,-3.9869,-6.8966,-3.0457,-6.8966,-7.3611,-7.8317,7.9732,0.86235,-0.84967,-0.84553,0.84553,-18.653999,-5.9701,-13.462,0.93802,-4.0,-0.06601,-9.1371,-1.9704
0.0,-7.8317,0.91503,-7.8818,-7.1066,-7.8818,-8.4028,-7.8317,-8.1072,-0.13267,-6.732,-8.6504,-5.0081,-12.742,-7.9602,-3.8003,-2.0771,-4.0,2.9043,-10.152,-4.9261
2.9851,-3.9482,-3.0065,-6.8966,-5.0761,-6.8966,-8.4028,-3.9482,-14.137,-2.1227,-2.8105,-6.6992,-5.9837,-2.89,-8.9552,3.9291,-3.0821,-4.0,4.8845,-6.0914,-2.9557
0.0,-3.9482,-6.9281,-4.9261,-6.0914,-4.9261,-7.3611,-3.9482,-2.0771,-5.1078,-4.7712,-4.748,-9.8862,-0.91954,-11.94,1.9968,-9.1122,-7.0,0.92409,-7.1066,-2.9557
-4.9751,-3.9482,-8.8889,-3.9409,-8.1218,-3.9409,-6.3194,-3.9482,-10.117,-7.0978,-9.6732,-10.602,-16.715,1.0509,-14.925,-1.868,-13.132,-12.0,-3.0363,-11.168,-3.9409
-11.94,-4.9191,-8.8889,-4.9261,-10.152,-4.9261,-8.4028,-4.9191,-17.152,-10.083,-10.654,-17.431,-18.667,0.06568,-16.915001,-6.6989,-14.137,-16.0,-7.9868,-14.213,-6.8966
-14.925,-2.9773,-10.85,-5.9113,-10.152,-5.9113,-10.486,-2.9773,-0.067,-12.073,-9.6732,-15.48,-12.813,-2.89,-17.91,-8.6312,-14.137,-17.0,-10.957,-12.183,-6.8966
-18.905001,-0.06472,-11.83,-3.9409,-9.1371,-3.9409,-11.528,-0.06472,-1.072,-11.078,-12.614,-12.553,-9.8862,-8.8013,-16.915001,-14.428,-13.132,-17.0,-15.908,-10.152,-6.8966
-18.905001,1.877,-5.9477,0.0,-5.0761,0.0,-6.3194,1.877,-10.117,-8.0929,-8.6928,-9.626,-13.789,-9.7865,-12.935,-14.428,-10.117,-14.0,-13.927,-8.1218,-2.9557
-18.905001,1.877,-3.0065,0.98522,-4.0609,0.98522,-6.3194,1.877,-10.117,-7.0978,-7.7124,-14.504,-17.691,-13.727,-11.94,-22.158001,-9.1122,-16.0,-13.927,-7.1066,-2.9557
-13.93,3.8188,-4.9673,0.0,-3.0457,0.0,-8.4028,3.8188,-9.1122,-5.1078,-7.7124,-11.577,-10.862,-17.667999,-8.9552,-26.989,-6.0972,-13.0,-9.967,-4.0609,-3.9409
-1.99,3.8188,-6.9281,-0.98522,-3.0457,-0.98522,-8.4028,3.8188,-12.127,-3.1177,-6.732,-6.6992,-4.0325,-13.727,-5.9701,-17.327,-3.0821,-4.0,-2.0462,-3.0457,-4.9261
12.935,3.8188,-2.0261,0.98522,-1.0152,0.98522,-2.1528,3.8188,-5.0921,-0.13267,-0.84967,-4.748,-1.1057,2.0361,0.0,2.963,-0.067,8.0,9.835,-3.0457,-2.9557
20.896,1.877,0.91503,1.9704,-2.0305,1.9704,0.97222,1.877,-5.0921,2.8524,4.0523,0.13008,-5.9837,12.874,5.9701,15.523,0.93802,16.0,16.766001,-6.0914,-2.9557
20.896,-1.0356,0.91503,0.0,-4.0609,0.0,-0.06944,-1.0356,-10.117,2.8524,1.1111,1.1057,-4.0325,16.813999,4.9751,21.32,-0.067,18.0,15.776,-9.1371,-3.9409
20.896,0.90615,4.8366,2.9557,-2.0305,2.9557,2.0139,0.90615,16.013,3.8474,4.0523,11.837,-1.1057,20.754999,8.9552,25.184999,0.93802,22.0,15.776,-5.0761,-0.98522
16.915001,-1.0356,6.7974,1.9704,-3.0457,1.9704,-0.06944,-1.0356,27.069,3.8474,3.0719,11.837,-4.0325,17.799999,9.9502,21.32,1.943,20.0,12.805,-6.0914,-1.9704
10.945,-1.0356,-1.0458,0.98522,-2.0305,0.98522,-0.06944,-1.0356,10.988,5.8375,1.1111,8.9106,-3.0569,11.888,8.9552,16.49,1.943,16.0,6.8647,-7.1066,0.0
2.9851,2.8479,-4.9673,2.9557,2.0305,2.9557,3.0556,2.8479,-12.127,7.8275,-4.7712,5.0081,-3.0569,2.0361,6.9652,5.8615,2.9481,9.0,-1.0561,-6.0914,5.9113
-7.9602,3.8188,-3.0065,1.9704,5.0761,1.9704,3.0556,3.8188,-12.127,8.8226,-13.595,0.13008,-5.9837,-8.8013,2.9851,-7.6651,1.943,-1.0,-9.967,-5.0761,9.8522
-12.935,4.7896,-2.0261,0.98522,7.1066,0.98522,4.0972,4.7896,0.93802,9.8176,-12.614,-5.7236,0.84553,-13.727,2.9851,-15.395,4.9581,-7.0,-10.957,-1.0152,11.823
-13.93,1.877,-3.9869,-2.9557,5.0761,-2.9557,0.97222,1.877,0.93802,5.8375,-10.654,-9.626,0.84553,-19.639,0.99502,-19.259001,2.9481,-8.0,-11.947,-1.0152,8.867
0.0,-0.06472,-4.9673,-4.9261,6.0914,-4.9261,-0.06944,-0.06472,-6.0972,6.8325,0.13072,-4.748,0.84553,-8.8013,3.9801,-5.7327,5.9631,3.0,0.92409,0.0,8.867
13.93,1.877,-3.9869,-3.9409,8.1218,-3.9409,-0.06944,1.877,0.93802,8.8226,10.915,5.0081,3.7724,8.9327,5.9701,11.659,9.9832,14.0,14.785,4.0609,9.8522
19.9,0.90615,-3.0065,-2.9557,8.1218,-2.9557,2.0139,0.90615,17.018,9.8176,17.778,11.837,8.6504,20.754999,5.9701,22.287001,10.988,16.0,22.705999,4.0609,11.823
16.915001,-1.0356,-2.0261,-3.9409,6.0914,-3.9409,0.97222,-1.0356,9.9832,3.8474,17.778,8.9106,9.626,24.695999,1.99,24.219,8.9782,11.0,21.716,1.0152,8.867
9.9502,-3.9482,-3.9869,-4.9261,1.0152,-4.9261,-5.2778,-3.9482,6.9682,-4.1128,8.9542,0.13008,0.84553,20.754999,-4.9751,19.388,2.9481,4.0,13.795,-3.0457,2.9557
6.9652,-2.0065,-3.9869,-2.9557,2.0305,-2.9557,-4.2361,-2.0065,6.9682,-3.1177,1.1111,-3.7724,-4.0325,13.859,-2.9851,11.659,3.9531,0.0,7.8548,-1.0152,4.9261
1.99,0.90615,0.91503,-2.9557,6.0914,-2.9557,-1.1111,0.90615,-3.0821,-1.1277,-9.6732,-5.7236,-1.1057,3.0213,-0.99502,1.0306,2.9481,-3.0,0.92409,3.0457,6.8966
-2.9851,3.8188,3.8562,-0.98522,10.152,-0.98522,3.0556,3.8188,-9.1122,2.8524,-14.575,0.13008,4.748,-5.8456,2.9851,-5.7327,3.9531,-3.0,-6.0066,9.1371,8.867
-9.9502,5.7605,8.7582,2.9557,10.152,2.9557,7.2222,5.7605,10.988,5.8375,-17.516001,0.13008,8.6504,-19.639,8.9552,-15.395,3.9531,-5.0,-13.927,11.168,10.837
-19.9,2.8479,8.7582,1.9704,4.0609,1.9704,6.1806,2.8479,19.028,0.86235,-22.417999,-11.577,6.6992,-38.358002,6.9652,-29.886999,-0.067,-14.0,-25.809,5.0761,7.8818
-17.91,3.8188,12.68,3.9409,4.0609,3.9409,10.347,3.8188,15.008,1.8574,-19.476999,-10.602,9.626,-40.327999,10.945,-30.853001,2.9481,-10.0,-22.837999,5.0761,9.8522
-6.9652,3.8188,8.7582,4.9261,7.1066,4.9261,12.431,3.8188,3.9531,3.8474,-11.634,-6.6992,8.6504,-29.490999,11.94,-23.124001,6.9682,-2.0,-9.967,7.1066,10.837
3.9801,1.877,4.8366,0.98522,6.0914,0.98522,7.2222,1.877,1.943,-0.13267,-0.84967,-2.7967,5.7236,-10.772,6.9652,-8.6312,7.9732,4.0,4.8845,7.1066,6.8966
12.935,2.8479,6.7974,0.0,5.0761,0.0,4.0972,2.8479,14.003,-2.1227,9.9346,5.9837,7.6748,10.903,5.9701,7.7939,8.9782,12.0,16.766001,8.1218,2.9557
14.925,1.877,1.8954,-0.98522,3.0457,-0.98522,0.97222,1.877,6.9682,-4.1128,12.876,18.667,7.6748,21.740999,3.9801,19.388,6.9682,16.0,18.746,7.1066,1.9704
14.925,-1.0356,-0.06536,-4.9261,1.0152,-4.9261,-1.1111,-1.0356,16.013,-3.1177,11.895,15.74,4.748,24.695999,0.99502,26.150999,4.9581,14.0,16.766001,4.0609,1.9704
5.9701,-5.89,-3.9869,-7.8818,-2.0305,-7.8818,-4.2361,-5.89,10.988,-7.0978,5.0327,-3.7724,2.7967,17.799999,-4.9751,19.388,-1.072,2.0,7.8548,0.0,-0.98522
-2.9851,-5.89,-3.0065,-6.8966,-4.0609,-6.8966,-5.2778,-5.89,-11.122,-12.073,0.13072,-12.553,3.7724,10.903,-9.9502,8.7601,-7.1022,-8.0,1.9142,-1.0152,-1.9704
-10.945,-5.89,-5.9477,-7.8818,-6.0914,-7.8818,-9.4444,-5.89,-26.198,-18.042999,-4.7712,-21.333,-3.0569,4.0066,-15.92,-1.868,-12.127,-16.0,-4.0264,-2.0305,-5.9113
-12.935,-3.9482,-5.9477,-5.9113,-5.0761,-5.9113,-9.4444,-3.9482,-17.152,-17.048,-2.8105,-17.431,-3.0569,3.0213,-13.93,-6.6989,-13.132,-15.0,-6.9967,1.0152,-4.9261
-18.905001,-4.9191,-3.9869,-4.9261,-8.1218,-4.9261,-9.4444,-4.9191,-2.0771,-18.042999,-8.6928,-16.455,-3.0569,-7.8161,-13.93,-19.259001,-14.137,-19.0,-13.927,0.0,-6.8966
-23.881001,-3.9482,-2.0261,-3.9409,-7.1066,-3.9409,-8.4028,-3.9482,1.943,-16.052999,-17.516001,-16.455,-5.9837,-23.58,-11.94,-36.651001,-11.122,-23.0,-20.858,-1.0152,-6.8966
-18.905001,-1.0356,6.7974,-0.98522,-2.0305,-0.98522,-4.2361,-1.0356,-1.072,-10.083,-24.379,-15.48,-6.9593,-33.431999,-5.9701,-38.583,-4.0871,-18.0,-21.848,3.0457,-2.9557
-8.9552,3.8188,6.7974,2.9557,0.0,2.9557,-2.1528,3.8188,0.93802,-4.1128,-26.34,-7.6748,-4.0325,-33.431999,-0.99502,-26.989,1.943,-7.0,-15.908,6.0914,-0.98522
1.99,6.7314,1.8954,5.9113,-1.0152,5.9113,-4.2361,6.7314,3.9531,-3.1177,-20.458,3.0569,1.8211,-20.624001,1.99,-6.6989,4.9581,3.0,-6.9967,7.1066,-2.9557
12.935,6.7314,2.8758,5.9113,0.0,5.9113,-5.2778,6.7314,11.993,-0.13267,-7.7124,16.715,4.748,1.0509,5.9701,14.557,6.9682,13.0,6.8647,7.1066,-3.9409
17.91,6.7314,3.8562,3.9409,1.0152,3.9409,-5.2778,6.7314,15.008,2.8524,5.0327,15.74,7.6748,17.799999,6.9652,26.150999,7.9732,15.0,15.776,9.1371,-5.9113
19.9,6.7314,3.8562,2.9557,1.0152,2.9557,-6.3194,6.7314,-4.0871,4.8425,16.797001,8.9106,9.626,30.608,11.94,30.982,7.9732,16.0,21.716,11.168,-5.9113
